utc_time,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2008-11-26 07:00:00+00:00,17.3,100.0,0.0,0.0,0.0,441.85,3.12,224.0,85677.0
2008-11-26 08:00:00+00:00,17.24,100.0,0.0,0.0,0.0,442.55,3.03,229.0,85626.0
2008-11-26 09:00:00+00:00,17.47,100.0,0.0,0.0,0.0,442.47,3.3,233.0,85654.0
2008-11-26 10:00:00+00:00,17.69,100.0,0.0,0.0,0.0,442.38,3.56,236.0,85683.0
2008-11-26 11:00:00+00:00,17.92,100.0,0.0,0.0,0.0,442.3,3.82,239.0,85711.0
2008-11-26 12:00:00+00:00,18.36,100.0,1.0,0.0,1.0,440.68,3.88,200.0,85782.0
2008-11-26 13:00:00+00:00,18.81,100.0,46.0,0.0,46.0,439.07,3.93,160.0,85852.0
2008-11-26 14:00:00+00:00,19.25,100.0,156.0,5.77,153.0,437.45,3.99,121.0,85923.0
2008-11-26 15:00:00+00:00,19.43,100.0,336.0,46.72,304.0,437.57,4.0,108.0,85895.0
2008-11-26 16:00:00+00:00,19.61,100.0,428.0,58.82,381.0,437.68,4.0,96.0,85867.0
2008-11-26 17:00:00+00:00,19.79,100.0,238.0,12.87,227.0,437.8,4.01,84.0,85838.0
2008-11-26 18:00:00+00:00,19.42,100.0,240.0,12.98,229.0,436.65,3.98,80.0,85776.0
2008-11-26 19:00:00+00:00,19.04,100.0,260.0,14.12,249.0,435.5,3.95,75.0,85714.0
2008-11-26 20:00:00+00:00,18.67,100.0,285.0,30.64,265.0,434.35,3.92,70.0,85651.0
2008-11-26 21:00:00+00:00,18.29,100.0,137.0,0.0,137.0,431.33,3.87,68.0,85683.0
2008-11-26 22:00:00+00:00,17.91,100.0,61.0,0.0,61.0,428.32,3.82,65.0,85714.0
2008-11-26 23:00:00+00:00,17.53,100.0,0.0,0.0,0.0,425.3,3.77,62.0,85745.0
2008-11-27 00:00:00+00:00,17.29,100.0,0.0,0.0,0.0,425.78,3.43,68.0,85818.0
2008-11-27 01:00:00+00:00,17.05,100.0,0.0,0.0,0.0,426.27,3.09,74.0,85892.0
2008-11-27 02:00:00+00:00,16.81,100.0,0.0,0.0,0.0,426.75,2.76,80.0,85966.0
2008-11-27 03:00:00+00:00,16.61,100.0,0.0,0.0,0.0,425.55,2.7,78.0,85951.0
2008-11-27 04:00:00+00:00,16.41,100.0,0.0,0.0,0.0,424.35,2.64,76.0,85937.0
2008-11-27 05:00:00+00:00,16.22,100.0,0.0,0.0,0.0,423.15,2.58,73.0,85923.0
2008-11-27 06:00:00+00:00,16.16,100.0,0.0,0.0,0.0,421.5,2.71,65.0,85886.0
2008-11-27 07:00:00+00:00,16.11,100.0,0.0,0.0,0.0,419.85,2.84,56.0,85850.0
2008-11-27 08:00:00+00:00,16.05,100.0,0.0,0.0,0.0,418.2,2.97,47.0,85813.0
2008-11-27 09:00:00+00:00,16.36,100.0,0.0,0.0,0.0,417.42,3.23,45.0,85838.0
2008-11-27 10:00:00+00:00,16.68,100.0,0.0,0.0,0.0,416.63,3.5,42.0,85864.0
2008-11-27 11:00:00+00:00,16.99,100.0,0.0,0.0,0.0,415.85,3.77,40.0,85889.0
2008-11-27 12:00:00+00:00,17.71,100.0,7.0,0.0,7.0,415.23,3.88,52.0,85951.0
2008-11-27 13:00:00+00:00,18.43,100.0,55.0,0.0,55.0,414.62,4.0,64.0,86014.0
2008-11-27 14:00:00+00:00,19.15,100.0,210.0,23.18,198.0,414.0,4.11,76.0,86076.0
2008-11-27 15:00:00+00:00,19.24,99.3,335.0,46.87,303.0,415.62,4.06,79.0,86045.0
2008-11-27 16:00:00+00:00,19.33,98.59,301.0,18.82,286.0,417.23,4.01,81.0,86014.0
2008-11-27 17:00:00+00:00,19.42,97.89,468.0,62.16,415.0,418.85,3.96,84.0,85983.0
2008-11-27 18:00:00+00:00,19.09,98.59,619.0,200.91,449.0,421.48,3.92,86.0,85932.0
2008-11-27 19:00:00+00:00,18.77,99.3,585.0,243.01,396.0,424.12,3.89,88.0,85881.0
2008-11-27 20:00:00+00:00,18.44,100.0,292.0,33.74,270.0,426.75,3.85,91.0,85830.0
2008-11-27 21:00:00+00:00,18.04,100.0,121.0,0.0,121.0,427.93,3.57,94.0,85881.0
2008-11-27 22:00:00+00:00,17.64,100.0,10.0,0.0,10.0,429.12,3.3,98.0,85932.0
2008-11-27 23:00:00+00:00,17.24,100.0,0.0,0.0,0.0,430.3,3.02,101.0,85983.0
2008-11-28 00:00:00+00:00,17.06,100.0,0.0,0.0,0.0,431.17,2.93,100.0,86056.0
2008-11-28 01:00:00+00:00,16.89,100.0,0.0,0.0,0.0,432.03,2.85,98.0,86130.0
2008-11-28 02:00:00+00:00,16.71,100.0,0.0,0.0,0.0,432.9,2.76,96.0,86203.0
2008-11-28 03:00:00+00:00,16.54,100.0,0.0,0.0,0.0,432.3,2.64,100.0,86184.0
2008-11-28 04:00:00+00:00,16.37,100.0,0.0,0.0,0.0,431.7,2.53,103.0,86164.0
2008-11-28 05:00:00+00:00,16.2,100.0,0.0,0.0,0.0,431.1,2.41,106.0,86144.0
2008-11-28 06:00:00+00:00,16.04,100.0,0.0,0.0,0.0,431.07,2.37,106.0,86118.0
2008-11-28 07:00:00+00:00,15.88,100.0,0.0,0.0,0.0,431.03,2.32,106.0,86093.0
2008-11-28 08:00:00+00:00,15.72,100.0,0.0,0.0,0.0,431.0,2.28,106.0,86068.0
2008-11-28 09:00:00+00:00,15.91,100.0,0.0,0.0,0.0,429.83,2.26,105.0,86110.0
2008-11-28 10:00:00+00:00,16.1,100.0,0.0,0.0,0.0,428.67,2.24,105.0,86152.0
2008-11-28 11:00:00+00:00,16.29,100.0,0.0,0.0,0.0,427.5,2.22,104.0,86195.0
2008-11-28 12:00:00+00:00,17.13,99.58,14.0,0.0,14.0,425.25,2.42,99.0,86232.0
2008-11-28 13:00:00+00:00,17.98,99.15,80.0,0.0,80.0,423.0,2.62,94.0,86268.0
2008-11-28 14:00:00+00:00,18.82,98.73,491.0,735.3,112.0,420.75,2.81,90.0,86305.0
2008-11-28 15:00:00+00:00,19.27,95.17,223.0,13.23,214.0,420.15,2.66,112.0,86263.0
2008-11-28 16:00:00+00:00,19.72,91.6,380.0,45.29,344.0,419.55,2.5,134.0,86220.0
2008-11-28 17:00:00+00:00,20.17,88.04,290.0,16.45,276.0,418.95,2.34,156.0,86178.0
2008-11-28 18:00:00+00:00,19.66,90.07,467.0,65.11,412.0,419.95,2.41,159.0,86113.0
2008-11-28 19:00:00+00:00,19.16,92.1,223.0,10.3,215.0,420.95,2.47,162.0,86048.0
2008-11-28 20:00:00+00:00,18.65,94.13,150.0,0.0,150.0,421.95,2.54,165.0,85983.0
2008-11-28 21:00:00+00:00,18.1,96.09,175.0,8.37,171.0,423.93,2.47,153.0,86008.0
2008-11-28 22:00:00+00:00,17.56,98.04,108.0,18.71,103.0,425.92,2.41,141.0,86034.0
2008-11-28 23:00:00+00:00,17.01,100.0,0.0,0.0,0.0,427.9,2.34,128.0,86059.0
2008-11-29 00:00:00+00:00,16.79,100.0,0.0,0.0,0.0,430.78,2.46,134.0,86101.0
2008-11-29 01:00:00+00:00,16.57,100.0,0.0,0.0,0.0,433.67,2.57,140.0,86144.0
2008-11-29 02:00:00+00:00,16.35,100.0,0.0,0.0,0.0,436.55,2.69,146.0,86186.0
2008-11-29 03:00:00+00:00,16.25,100.0,0.0,0.0,0.0,438.53,2.52,151.0,86158.0
2008-11-29 04:00:00+00:00,16.15,100.0,0.0,0.0,0.0,440.52,2.35,155.0,86130.0
2008-11-29 05:00:00+00:00,16.06,100.0,0.0,0.0,0.0,442.5,2.18,160.0,86101.0
2008-11-29 06:00:00+00:00,15.94,100.0,0.0,0.0,0.0,442.43,2.16,163.0,86053.0
2008-11-29 07:00:00+00:00,15.83,100.0,0.0,0.0,0.0,442.37,2.13,166.0,86005.0
2008-11-29 08:00:00+00:00,15.72,100.0,0.0,0.0,0.0,442.3,2.11,170.0,85957.0
2008-11-29 09:00:00+00:00,15.87,100.0,0.0,0.0,0.0,442.73,1.95,162.0,85994.0
2008-11-29 10:00:00+00:00,16.03,100.0,0.0,0.0,0.0,443.17,1.8,154.0,86031.0
2008-11-29 11:00:00+00:00,16.18,100.0,0.0,0.0,0.0,443.6,1.64,146.0,86068.0
2008-11-29 12:00:00+00:00,17.12,100.0,36.0,113.66,27.0,443.47,1.98,156.0,86090.0
2008-11-29 13:00:00+00:00,18.07,100.0,214.0,310.85,118.0,443.33,2.32,165.0,86113.0
2008-11-29 14:00:00+00:00,19.01,100.0,391.0,323.48,225.0,443.2,2.66,174.0,86135.0
2008-11-29 15:00:00+00:00,19.21,97.87,381.0,79.61,327.0,442.62,2.5,178.0,86084.0
2008-11-29 16:00:00+00:00,19.41,95.75,236.0,15.13,224.0,442.03,2.33,182.0,86034.0
2008-11-29 17:00:00+00:00,19.61,93.62,409.0,38.86,376.0,441.45,2.17,186.0,85983.0
2008-11-29 18:00:00+00:00,19.23,95.34,545.0,122.12,442.0,441.5,1.97,190.0,85920.0
2008-11-29 19:00:00+00:00,18.85,97.05,306.0,20.62,290.0,441.55,1.77,194.0,85858.0
2008-11-29 20:00:00+00:00,18.47,98.77,339.0,64.5,297.0,441.6,1.57,198.0,85796.0
2008-11-29 21:00:00+00:00,18.04,99.18,203.0,27.21,190.0,441.37,1.48,198.0,85830.0
2008-11-29 22:00:00+00:00,17.61,99.59,61.0,0.0,61.0,441.13,1.39,198.0,85864.0
2008-11-29 23:00:00+00:00,17.18,100.0,0.0,0.0,0.0,440.9,1.3,198.0,85898.0
2008-11-30 00:00:00+00:00,17.02,100.0,0.0,0.0,0.0,439.55,1.26,206.0,85940.0
2008-11-30 01:00:00+00:00,16.87,100.0,0.0,0.0,0.0,438.2,1.23,213.0,85983.0
2008-11-30 02:00:00+00:00,16.71,100.0,0.0,0.0,0.0,436.85,1.2,220.0,86025.0
2008-11-30 03:00:00+00:00,16.59,100.0,0.0,0.0,0.0,436.9,1.14,219.0,85997.0
2008-11-30 04:00:00+00:00,16.46,100.0,0.0,0.0,0.0,436.95,1.09,218.0,85968.0
2008-11-30 05:00:00+00:00,16.34,100.0,0.0,0.0,0.0,437.0,1.03,217.0,85940.0
2008-11-30 06:00:00+00:00,16.16,100.0,0.0,0.0,0.0,436.65,1.04,216.0,85892.0
2008-11-30 07:00:00+00:00,15.98,100.0,0.0,0.0,0.0,436.3,1.04,215.0,85844.0
2008-11-30 08:00:00+00:00,15.8,100.0,0.0,0.0,0.0,435.95,1.05,214.0,85796.0
2008-11-30 09:00:00+00:00,15.98,100.0,0.0,0.0,0.0,435.73,0.98,211.0,85833.0
2008-11-30 10:00:00+00:00,16.16,100.0,0.0,0.0,0.0,435.52,0.92,209.0,85869.0
2008-11-30 11:00:00+00:00,16.34,100.0,0.0,0.0,0.0,435.3,0.86,206.0,85906.0
2008-11-30 12:00:00+00:00,17.22,100.0,37.0,129.64,27.0,435.27,0.84,208.0,85957.0
2008-11-30 13:00:00+00:00,18.1,100.0,258.0,567.46,84.0,435.23,0.83,209.0,86008.0
2008-11-30 14:00:00+00:00,18.98,100.0,486.0,733.95,111.0,435.2,0.81,210.0,86059.0
2008-11-30 15:00:00+00:00,19.07,99.16,680.0,816.42,128.0,434.53,0.64,202.0,86011.0
2008-11-30 16:00:00+00:00,19.35,98.46,817.0,858.48,138.0,433.06,0.08,194.0,85963.0
2008-11-30 17:00:00+00:00,19.08,98.58,630.0,210.02,452.0,432.29,0.21,186.0,85915.0
2008-11-30 18:00:00+00:00,18.8,98.69,594.0,173.37,448.0,431.53,0.35,188.0,85855.0
2008-11-30 19:00:00+00:00,18.53,98.8,597.0,265.81,391.0,430.77,0.49,190.0,85796.0
2008-11-30 20:00:00+00:00,18.26,98.92,543.0,407.21,278.0,430.01,0.62,192.0,85736.0
2008-11-30 21:00:00+00:00,17.98,99.03,439.0,686.34,111.0,429.25,0.76,185.0,85762.0
2008-11-30 22:00:00+00:00,17.71,99.15,79.0,0.0,79.0,428.49,0.89,178.0,85787.0
2008-11-30 23:00:00+00:00,17.43,99.26,0.0,0.0,0.0,427.73,1.03,171.0,85813.0
2015-12-01 00:00:00+00:00,17.16,99.37,0.0,0.0,0.0,426.97,1.17,4.0,85728.0
2015-12-01 01:00:00+00:00,16.89,99.49,0.0,0.0,0.0,426.21,1.3,13.0,85779.0
2015-12-01 02:00:00+00:00,16.61,99.6,0.0,0.0,0.0,425.45,1.44,22.0,85830.0
2015-12-01 03:00:00+00:00,16.34,99.71,0.0,0.0,0.0,424.69,1.58,25.0,85821.0
2015-12-01 04:00:00+00:00,16.07,99.83,0.0,0.0,0.0,423.93,1.71,29.0,85813.0
2015-12-01 05:00:00+00:00,15.79,99.94,0.0,0.0,0.0,423.17,1.85,32.0,85804.0
2015-12-01 06:00:00+00:00,15.52,100.0,0.0,0.0,0.0,422.41,1.99,32.0,85770.0
2015-12-01 07:00:00+00:00,15.25,100.0,0.0,0.0,0.0,421.65,2.12,32.0,85736.0
2015-12-01 08:00:00+00:00,15.37,100.0,0.0,0.0,0.0,423.9,1.83,33.0,85702.0
2015-12-01 09:00:00+00:00,15.5,100.0,0.0,0.0,0.0,422.0,1.76,34.0,85731.0
2015-12-01 10:00:00+00:00,15.64,100.0,0.0,0.0,0.0,420.1,1.69,35.0,85759.0
2015-12-01 11:00:00+00:00,15.78,100.0,0.0,0.0,0.0,418.2,1.61,36.0,85787.0
2015-12-01 12:00:00+00:00,17.04,98.47,47.0,239.73,29.0,416.93,1.83,38.0,85816.0
2015-12-01 13:00:00+00:00,18.3,96.95,270.0,656.97,70.0,415.67,2.06,40.0,85844.0
2015-12-01 14:00:00+00:00,19.56,95.42,504.0,813.83,90.0,414.4,2.28,42.0,85872.0
2015-12-01 15:00:00+00:00,20.43,89.17,702.0,888.74,103.0,413.38,2.24,40.0,85818.0
2015-12-01 16:00:00+00:00,21.31,82.91,842.0,927.75,110.0,412.37,2.21,37.0,85765.0
2015-12-01 17:00:00+00:00,22.19,76.66,910.0,943.33,112.0,411.35,2.18,35.0,85711.0
2015-12-01 18:00:00+00:00,21.97,77.1,902.0,940.67,111.0,410.37,2.28,350.0,85660.0
2015-12-01 19:00:00+00:00,21.76,77.54,818.0,918.35,107.0,409.38,2.37,304.0,85609.0
2015-12-01 20:00:00+00:00,21.55,77.98,666.0,871.7,99.0,408.4,2.47,259.0,85558.0
2015-12-01 21:00:00+00:00,20.54,83.67,460.0,782.37,86.0,409.45,2.05,268.0,85598.0
2015-12-01 22:00:00+00:00,19.53,89.37,224.0,595.43,64.0,410.5,1.63,276.0,85637.0
2015-12-01 23:00:00+00:00,18.51,95.06,16.0,0.0,16.0,411.55,1.21,285.0,85677.0
2015-12-02 00:00:00+00:00,17.9,96.71,0.0,0.0,0.0,412.33,1.21,324.0,85739.0
2015-12-02 01:00:00+00:00,17.28,98.35,0.0,0.0,0.0,413.12,1.2,4.0,85801.0
2015-12-02 02:00:00+00:00,16.66,100.0,0.0,0.0,0.0,413.9,1.2,43.0,85864.0
2015-12-02 03:00:00+00:00,16.23,100.0,0.0,0.0,0.0,414.83,1.12,46.0,85844.0
2015-12-02 04:00:00+00:00,15.8,100.0,0.0,0.0,0.0,415.77,1.03,48.0,85824.0
2015-12-02 05:00:00+00:00,15.38,100.0,0.0,0.0,0.0,416.7,0.95,50.0,85804.0
2015-12-02 06:00:00+00:00,15.36,100.0,0.0,0.0,0.0,417.78,0.9,49.0,85768.0
2015-12-02 07:00:00+00:00,15.34,100.0,0.0,0.0,0.0,418.87,0.85,48.0,85731.0
2015-12-02 08:00:00+00:00,15.32,100.0,0.0,0.0,0.0,419.95,0.8,46.0,85694.0
2015-12-02 09:00:00+00:00,15.45,100.0,0.0,0.0,0.0,420.32,0.89,47.0,85728.0
2015-12-02 10:00:00+00:00,15.59,100.0,0.0,0.0,0.0,420.68,0.97,47.0,85762.0
2015-12-02 11:00:00+00:00,15.73,100.0,0.0,0.0,0.0,421.05,1.06,47.0,85796.0
2015-12-02 12:00:00+00:00,17.21,96.27,45.0,246.49,27.0,418.25,1.25,52.0,85838.0
2015-12-02 13:00:00+00:00,18.7,92.54,267.0,651.81,70.0,415.45,1.44,56.0,85881.0
2015-12-02 14:00:00+00:00,20.19,88.81,501.0,811.46,90.0,412.65,1.63,60.0,85923.0
2015-12-02 15:00:00+00:00,21.3,81.77,700.0,890.04,102.0,411.23,1.92,98.0,85869.0
2015-12-02 16:00:00+00:00,22.41,74.74,840.0,927.43,110.0,409.82,2.22,136.0,85816.0
2015-12-02 17:00:00+00:00,23.53,67.7,909.0,942.71,113.0,408.4,2.51,174.0,85762.0
2015-12-02 18:00:00+00:00,23.21,68.83,901.0,939.59,112.0,408.52,2.36,189.0,85708.0
2015-12-02 19:00:00+00:00,22.9,69.96,817.0,916.62,108.0,408.63,2.21,204.0,85654.0
2015-12-02 20:00:00+00:00,22.59,71.09,664.0,868.96,99.0,408.75,2.06,219.0,85601.0
2015-12-02 21:00:00+00:00,21.42,78.98,458.0,777.85,86.0,410.98,1.83,218.0,85660.0
2015-12-02 22:00:00+00:00,20.26,86.86,224.0,594.06,64.0,413.22,1.61,217.0,85719.0
2015-12-02 23:00:00+00:00,19.09,94.75,15.0,0.0,15.0,415.45,1.39,216.0,85779.0
2015-12-03 00:00:00+00:00,18.58,96.5,0.0,0.0,0.0,416.2,1.04,238.0,85833.0
2015-12-03 01:00:00+00:00,18.07,98.25,0.0,0.0,0.0,416.95,0.69,260.0,85886.0
2015-12-03 02:00:00+00:00,17.56,100.0,0.0,0.0,0.0,417.7,0.33,281.0,85940.0
2015-12-03 03:00:00+00:00,17.08,100.0,0.0,0.0,0.0,418.68,0.57,302.0,85937.0
2015-12-03 04:00:00+00:00,16.6,100.0,0.0,0.0,0.0,419.67,0.8,323.0,85934.0
2015-12-03 05:00:00+00:00,16.12,100.0,0.0,0.0,0.0,420.65,1.03,345.0,85932.0
2015-12-03 06:00:00+00:00,15.82,100.0,0.0,0.0,0.0,421.08,1.06,348.0,85901.0
2015-12-03 07:00:00+00:00,15.52,100.0,0.0,0.0,0.0,421.52,1.09,351.0,85869.0
2015-12-03 08:00:00+00:00,15.23,100.0,0.0,0.0,0.0,421.95,1.12,355.0,85838.0
2015-12-03 09:00:00+00:00,15.59,100.0,0.0,0.0,0.0,422.52,1.02,0.0,85878.0
2015-12-03 10:00:00+00:00,15.95,100.0,0.0,0.0,0.0,423.08,0.92,6.0,85918.0
2015-12-03 11:00:00+00:00,16.32,100.0,0.0,0.0,0.0,423.65,0.83,12.0,85957.0
2015-12-03 12:00:00+00:00,17.78,96.66,43.0,225.47,27.0,422.57,1.54,21.0,86002.0
2015-12-03 13:00:00+00:00,19.24,93.32,262.0,643.23,69.0,421.48,2.24,31.0,86048.0
2015-12-03 14:00:00+00:00,20.7,89.98,493.0,801.11,89.0,420.4,2.95,41.0,86093.0
2015-12-03 15:00:00+00:00,21.31,84.75,689.0,876.37,102.0,420.02,2.81,346.0,86039.0
2015-12-03 16:00:00+00:00,21.92,79.52,827.0,914.32,109.0,419.63,2.68,292.0,85985.0
2015-12-03 17:00:00+00:00,22.54,74.29,896.0,930.17,112.0,419.25,2.54,238.0,85932.0
2015-12-03 18:00:00+00:00,21.9,77.79,889.0,926.53,112.0,419.75,2.57,237.0,85884.0
2015-12-03 19:00:00+00:00,21.27,81.28,806.0,904.45,107.0,420.25,2.59,237.0,85835.0
2015-12-03 20:00:00+00:00,20.64,84.78,656.0,856.9,99.0,420.75,2.62,236.0,85787.0
2015-12-03 21:00:00+00:00,19.85,89.85,301.0,476.48,73.0,421.27,2.3,263.0,85833.0
2015-12-03 22:00:00+00:00,19.06,94.93,221.0,585.16,63.0,421.78,1.99,289.0,85878.0
2015-12-03 23:00:00+00:00,18.26,100.0,8.0,0.0,8.0,422.3,1.67,315.0,85923.0
2015-12-04 00:00:00+00:00,17.96,100.0,0.0,0.0,0.0,426.0,1.57,346.0,85974.0
2015-12-04 01:00:00+00:00,17.66,100.0,0.0,0.0,0.0,429.7,1.48,17.0,86025.0
2015-12-04 02:00:00+00:00,17.35,100.0,0.0,0.0,0.0,433.4,1.38,48.0,86076.0
2015-12-04 03:00:00+00:00,17.16,100.0,0.0,0.0,0.0,432.48,1.61,44.0,86059.0
2015-12-04 04:00:00+00:00,16.96,100.0,0.0,0.0,0.0,431.57,1.84,39.0,86042.0
2015-12-04 05:00:00+00:00,16.77,100.0,0.0,0.0,0.0,430.65,2.07,35.0,86025.0
2015-12-04 06:00:00+00:00,16.59,100.0,0.0,0.0,0.0,430.58,2.03,36.0,85988.0
2015-12-04 07:00:00+00:00,16.41,100.0,0.0,0.0,0.0,430.52,2.0,38.0,85951.0
2015-12-04 08:00:00+00:00,16.24,100.0,0.0,0.0,0.0,430.45,1.96,40.0,85915.0
2015-12-04 09:00:00+00:00,16.36,100.0,0.0,0.0,0.0,430.37,2.08,48.0,85940.0
2015-12-04 10:00:00+00:00,16.48,100.0,0.0,0.0,0.0,430.28,2.2,56.0,85966.0
2015-12-04 11:00:00+00:00,16.61,100.0,0.0,0.0,0.0,430.2,2.32,64.0,85991.0
2015-12-04 12:00:00+00:00,17.76,100.0,41.0,217.72,26.0,428.98,2.91,77.0,86045.0
2015-12-04 13:00:00+00:00,18.91,100.0,272.0,634.51,83.0,427.77,3.5,89.0,86099.0
2015-12-04 14:00:00+00:00,20.06,100.0,487.0,792.62,89.0,426.55,4.1,102.0,86152.0
2015-12-04 15:00:00+00:00,20.13,98.71,682.0,870.07,101.0,427.12,4.13,111.0,86121.0
2015-12-04 16:00:00+00:00,20.2,97.43,978.0,907.49,267.0,427.68,4.17,121.0,86090.0
2015-12-04 17:00:00+00:00,20.28,96.14,692.0,292.37,446.0,428.25,4.21,130.0,86059.0
2015-12-04 18:00:00+00:00,19.69,97.43,530.0,126.56,424.0,428.58,3.76,86.0,86014.0
2015-12-04 19:00:00+00:00,19.11,98.71,323.0,15.54,311.0,428.92,3.31,42.0,85968.0
2015-12-04 20:00:00+00:00,18.53,100.0,278.0,58.47,240.0,429.25,2.87,358.0,85923.0
2015-12-04 21:00:00+00:00,18.31,100.0,258.0,52.21,233.0,429.82,2.58,357.0,85934.0
2015-12-04 22:00:00+00:00,18.1,100.0,59.0,0.0,59.0,430.38,2.29,356.0,85946.0
2015-12-04 23:00:00+00:00,17.88,100.0,5.0,0.0,5.0,430.95,2.0,356.0,85957.0
2015-12-05 00:00:00+00:00,17.81,100.0,0.0,0.0,0.0,432.28,1.83,22.0,86002.0
2015-12-05 01:00:00+00:00,17.74,100.0,0.0,0.0,0.0,433.62,1.65,49.0,86048.0
2015-12-05 02:00:00+00:00,17.66,100.0,0.0,0.0,0.0,434.95,1.48,76.0,86093.0
2015-12-05 03:00:00+00:00,17.52,100.0,0.0,0.0,0.0,434.68,1.66,82.0,86087.0
2015-12-05 04:00:00+00:00,17.38,100.0,0.0,0.0,0.0,434.42,1.83,88.0,86082.0
2015-12-05 05:00:00+00:00,17.24,100.0,0.0,0.0,0.0,434.15,2.01,94.0,86076.0
2015-12-05 06:00:00+00:00,17.05,100.0,0.0,0.0,0.0,435.38,2.17,94.0,86031.0
2015-12-05 07:00:00+00:00,16.87,100.0,0.0,0.0,0.0,436.62,2.33,94.0,85985.0
2015-12-05 08:00:00+00:00,16.69,100.0,0.0,0.0,0.0,437.85,2.48,94.0,85940.0
2015-12-05 09:00:00+00:00,16.72,100.0,0.0,0.0,0.0,437.62,2.66,89.0,85971.0
2015-12-05 10:00:00+00:00,16.76,100.0,0.0,0.0,0.0,437.38,2.84,85.0,86002.0
2015-12-05 11:00:00+00:00,16.8,100.0,0.0,0.0,0.0,437.15,3.02,80.0,86034.0
2015-12-05 12:00:00+00:00,17.35,100.0,4.0,0.0,4.0,439.22,3.48,71.0,86087.0
2015-12-05 13:00:00+00:00,17.9,100.0,38.0,0.0,38.0,441.28,3.93,63.0,86141.0
2015-12-05 14:00:00+00:00,18.45,100.0,188.0,18.0,179.0,443.35,4.39,54.0,86195.0
2015-12-05 15:00:00+00:00,18.89,99.02,396.0,57.08,358.0,440.2,4.5,50.0,86124.0
2015-12-05 16:00:00+00:00,19.33,98.05,430.0,291.66,202.0,437.05,4.62,46.0,86053.0
2015-12-05 17:00:00+00:00,19.78,97.07,501.0,101.19,416.0,433.9,4.73,43.0,85983.0
2015-12-05 18:00:00+00:00,19.41,97.72,513.0,303.61,259.0,434.07,4.58,48.0,85926.0
2015-12-05 19:00:00+00:00,19.05,98.37,468.0,152.9,350.0,434.23,4.44,52.0,85869.0
2015-12-05 20:00:00+00:00,18.69,99.02,234.0,6.16,230.0,434.4,4.29,57.0,85813.0
2015-12-05 21:00:00+00:00,18.39,99.35,96.0,0.0,96.0,433.52,4.18,58.0,85841.0
2015-12-05 22:00:00+00:00,18.09,99.67,126.0,0.0,126.0,432.63,4.08,58.0,85869.0
2015-12-05 23:00:00+00:00,17.79,100.0,21.0,0.0,21.0,431.75,3.97,59.0,85898.0
2015-12-06 00:00:00+00:00,17.81,100.0,0.0,0.0,0.0,432.25,3.71,62.0,85949.0
2015-12-06 01:00:00+00:00,17.82,100.0,0.0,0.0,0.0,432.75,3.46,65.0,86000.0
2015-12-06 02:00:00+00:00,17.83,100.0,0.0,0.0,0.0,433.25,3.2,68.0,86051.0
2015-12-06 03:00:00+00:00,17.59,100.0,0.0,0.0,0.0,433.08,3.24,63.0,86022.0
2015-12-06 04:00:00+00:00,17.35,100.0,0.0,0.0,0.0,432.92,3.27,59.0,85994.0
2015-12-06 05:00:00+00:00,17.11,100.0,0.0,0.0,0.0,432.75,3.31,54.0,85966.0
2015-12-06 06:00:00+00:00,16.91,100.0,0.0,0.0,0.0,432.37,3.31,55.0,85932.0
2015-12-06 07:00:00+00:00,16.72,100.0,0.0,0.0,0.0,431.98,3.3,56.0,85898.0
2015-12-06 08:00:00+00:00,16.53,100.0,0.0,0.0,0.0,431.6,3.3,57.0,85864.0
2015-12-06 09:00:00+00:00,16.67,100.0,0.0,0.0,0.0,431.08,3.16,58.0,85886.0
2015-12-06 10:00:00+00:00,16.81,100.0,0.0,0.0,0.0,430.57,3.03,59.0,85909.0
2015-12-06 11:00:00+00:00,16.96,100.0,0.0,0.0,0.0,430.05,2.9,61.0,85932.0
2015-12-06 12:00:00+00:00,17.48,100.0,1.0,0.0,1.0,432.95,3.42,63.0,85980.0
2015-12-06 13:00:00+00:00,18.0,100.0,8.0,0.0,8.0,435.85,3.94,65.0,86028.0
2015-12-06 14:00:00+00:00,18.52,100.0,17.0,0.0,17.0,438.75,4.47,68.0,86076.0
2015-12-06 15:00:00+00:00,18.67,100.0,296.0,114.49,220.0,437.23,4.35,70.0,86039.0
2015-12-06 16:00:00+00:00,18.83,100.0,279.0,51.28,239.0,435.72,4.24,72.0,86002.0
2015-12-06 17:00:00+00:00,18.99,100.0,524.0,361.29,221.0,434.2,4.12,74.0,85966.0
2015-12-06 18:00:00+00:00,18.8,99.78,277.0,154.37,148.0,433.35,3.97,45.0,85906.0
2015-12-06 19:00:00+00:00,18.62,99.55,346.0,73.9,289.0,432.5,3.82,15.0,85847.0
2015-12-06 20:00:00+00:00,18.44,99.33,317.0,20.0,304.0,431.65,3.67,345.0,85787.0
2015-12-06 21:00:00+00:00,18.07,99.55,454.0,102.14,405.0,431.17,3.57,354.0,85821.0
2015-12-06 22:00:00+00:00,17.7,99.78,241.0,587.34,81.0,430.68,3.47,2.0,85855.0
2015-12-06 23:00:00+00:00,17.32,100.0,17.0,0.0,17.0,430.2,3.37,11.0,85889.0
2015-12-07 00:00:00+00:00,17.21,100.0,0.0,0.0,0.0,433.5,3.28,28.0,85926.0
